Date,vix,vxo,vxn,vxd
22MAR2002,17.77,19.62,33.21,18.09
25MAR2002,18.48,20.48,35.29,18.52
26MAR2002,18.13,19.75,34.22,18.19
27MAR2002,17.70,19.25,33.26,17.64
28MAR2002,17.40,,32.46,17.87
01APR2002,18.73,20.05,33.26,18.92
02APR2002,19.16,20.68,35.47,18.95
03APR2002,20.20,21.64,36.64,19.58
04APR2002,19.78,21.77,35.84,19.57
05APR2002,19.13,21.11,36.05,19.21
08APR2002,19.61,20.74,36.30,19.80
09APR2002,19.47,21.05,37.43,19.23
10APR2002,18.19,20.22,37.22,17.87
11APR2002,20.30,22.33,38.23,19.22
12APR2002,19.42,22.09,37.38,19.42
15APR2002,19.82,22.38,37.85,19.71
16APR2002,18.11,20.30,35.22,17.78
17APR2002,18.43,20.18,34.97,18.45
18APR2002,19.29,21.24,35.10,19.57
19APR2002,18.30,20.30,34.30,17.53
22APR2002,19.77,21.72,35.77,19.34
23APR2002,20.28,22.13,36.08,19.31
24APR2002,20.77,22.68,36.53,19.77
25APR2002,20.95,23.05,36.54,19.78
26APR2002,22.14,24.64,38.19,21.14
29APR2002,24.05,26.11,41.86,22.45
30APR2002,21.91,23.51,39.79,21.01
01MAY2002,20.06,22.31,40.47,19.65
02MAY2002,20.07,22.38,40.80,19.73
03MAY2002,20.19,23.23,42.44,20.04
06MAY2002,22.56,24.88,45.69,20.96
07MAY2002,21.94,24.57,46.96,21.63
08MAY2002,20.39,23.29,43.78,19.87
09MAY2002,21.56,24.36,45.13,20.27
10MAY2002,22.41,25.03,47.12,20.94
13MAY2002,20.72,23.51,46.64,19.77
14MAY2002,19.35,21.75,44.58,18.12
15MAY2002,19.19,22.13,44.01,17.25
16MAY2002,18.50,21.45,43.34,17.57
17MAY2002,17.70,20.28,41.54,16.80
20MAY2002,19.24,21.56,42.48,17.99
21MAY2002,20.05,22.56,43.49,18.50
22MAY2002,19.58,21.59,42.76,19.41
23MAY2002,18.23,20.35,41.69,17.71
24MAY2002,18.90,21.16,41.62,18.30
28MAY2002,20.31,22.43,43.06,19.70
29MAY2002,20.39,23.10,43.40,20.02
30MAY2002,20.61,23.14,42.44,20.34
31MAY2002,19.98,22.80,42.94,19.93
03JUN2002,23.37,25.70,45.03,22.04
04JUN2002,23.89,26.94,45.50,23.05
05JUN2002,22.61,24.71,44.60,21.96
06JUN2002,24.16,27.46,46.04,23.59
07JUN2002,23.51,26.65,47.36,23.01
10JUN2002,23.72,26.15,48.19,22.81
11JUN2002,24.45,27.46,48.83,23.56
12JUN2002,24.15,27.01,48.41,23.37
13JUN2002,25.02,28.73,49.53,24.16
14JUN2002,25.96,29.93,49.79,25.23
17JUN2002,24.64,27.60,49.65,23.81
18JUN2002,24.24,27.33,49.30,23.47
19JUN2002,26.06,29.71,50.00,25.35
20JUN2002,27.48,32.50,51.91,26.70
21JUN2002,27.23,31.28,52.04,26.51
24JUN2002,26.98,29.87,51.91,25.88
25JUN2002,27.84,31.47,53.33,26.35
26JUN2002,28.42,32.33,56.35,27.45
27JUN2002,26.29,30.02,55.69,25.73
28JUN2002,25.40,29.13,51.44,24.87
01JUL2002,27.11,30.56,51.76,25.52
02JUL2002,28.96,33.69,53.00,26.60
03JUL2002,29.42,33.31,52.62,27.01
05JUL2002,27.11,30.21,49.71,25.53
08JUL2002,28.25,31.53,52.42,27.07
09JUL2002,30.22,33.92,54.85,27.94
10JUL2002,34.10,39.02,56.75,30.27
11JUL2002,33.85,38.64,59.14,29.71
12JUL2002,32.94,38.33,56.96,28.46
15JUL2002,35.03,39.30,60.66,29.71
16JUL2002,36.65,42.05,59.77,34.21
17JUL2002,35.45,39.80,56.83,32.68
18JUL2002,35.12,39.95,55.68,32.31
19JUL2002,38.17,43.45,53.62,33.08
22JUL2002,41.87,48.23,56.27,35.00
23JUL2002,44.92,50.48,57.78,41.81
24JUL2002,39.86,45.29,57.29,39.50
25JUL2002,39.27,44.65,60.28,39.45
26JUL2002,35.51,40.44,59.35,36.28
29JUL2002,31.33,33.73,51.75,31.65
30JUL2002,31.92,35.15,50.04,31.88
31JUL2002,32.03,35.21,50.82,31.69
01AUG2002,36.95,41.49,52.45,34.72
02AUG2002,41.29,45.39,56.04,40.12
05AUG2002,45.08,49.31,58.59,41.85
06AUG2002,42.03,45.73,56.70,40.36
07AUG2002,38.73,43.07,60.07,38.44
08AUG2002,36.33,39.80,53.77,36.04
09AUG2002,35.33,39.36,51.95,35.13
12AUG2002,37.05,40.46,53.23,38.69
13AUG2002,35.82,39.80,53.11,37.21
14AUG2002,32.36,36.36,48.27,34.39
15AUG2002,29.43,33.07,46.11,33.18
16AUG2002,28.81,32.82,45.01,30.06
19AUG2002,28.61,31.57,42.08,29.44
20AUG2002,29.59,32.56,43.18,30.08
21AUG2002,28.23,31.63,42.40,29.73
22AUG2002,27.75,30.96,41.91,28.49
23AUG2002,29.32,32.81,42.20,29.22
26AUG2002,29.89,32.29,44.71,30.71
27AUG2002,30.11,32.73,46.60,30.80
28AUG2002,33.32,36.23,49.91,32.48
29AUG2002,33.67,36.32,49.97,33.76
30AUG2002,32.64,35.80,50.32,33.37
03SEP2002,39.97,43.86,54.18,38.65
04SEP2002,37.44,39.94,53.12,37.06
05SEP2002,38.86,42.23,54.21,37.66
06SEP2002,36.33,40.04,51.83,36.60
09SEP2002,36.45,38.40,52.18,36.69
10SEP2002,35.08,36.96,50.69,35.15
11SEP2002,34.81,37.23,50.26,34.94
12SEP2002,37.50,40.72,52.23,36.38
13SEP2002,35.82,39.31,51.13,36.63
16SEP2002,36.74,40.54,52.52,36.85
17SEP2002,38.01,41.96,54.10,37.52
18SEP2002,37.52,40.89,53.39,38.04
19SEP2002,40.65,46.16,55.76,40.57
20SEP2002,38.98,44.55,52.03,38.74
23SEP2002,39.68,44.71,53.79,39.62
24SEP2002,40.52,45.38,53.34,40.12
25SEP2002,37.33,42.41,51.12,37.78
26SEP2002,34.60,40.12,51.11,35.72
27SEP2002,36.97,43.14,50.36,36.82
30SEP2002,39.69,44.57,53.46,38.85
01OCT2002,34.12,40.13,51.43,35.12
02OCT2002,36.83,43.36,51.40,36.46
03OCT2002,37.31,44.96,51.30,37.17
04OCT2002,39.46,46.28,52.31,37.70
07OCT2002,42.64,49.18,55.19,39.74
08OCT2002,41.02,46.46,54.42,39.30
09OCT2002,42.13,49.48,54.40,39.92
10OCT2002,37.55,46.29,55.18,41.10
11OCT2002,35.70,43.44,52.88,38.43
14OCT2002,36.04,42.61,53.56,38.25
15OCT2002,34.02,39.74,50.86,36.39
16OCT2002,36.00,41.97,51.65,37.02
17OCT2002,34.10,40.16,50.00,35.50
18OCT2002,33.53,39.82,48.69,35.63
21OCT2002,33.11,38.91,47.06,33.88
22OCT2002,34.09,39.34,48.30,34.41
23OCT2002,33.20,39.38,46.98,34.77
24OCT2002,34.03,39.90,48.31,35.16
25OCT2002,30.00,36.27,44.89,31.97
28OCT2002,31.07,35.67,46.83,32.80
29OCT2002,32.27,36.80,47.62,32.82
30OCT2002,31.23,36.08,46.06,32.56
31OCT2002,31.14,35.91,46.57,31.75
01NOV2002,29.30,33.98,43.64,30.96
04NOV2002,30.82,34.47,45.52,30.85
05NOV2002,31.23,34.28,46.93,30.90
06NOV2002,30.73,34.48,45.12,31.02
07NOV2002,31.42,35.28,47.35,31.34
08NOV2002,29.41,33.56,46.10,31.10
11NOV2002,31.30,36.11,51.30,33.97
12NOV2002,30.58,35.39,50.54,33.79
13NOV2002,31.24,36.28,49.42,32.81
14NOV2002,28.67,32.60,47.47,30.70
15NOV2002,26.65,30.83,43.74,29.21
18NOV2002,27.66,31.11,43.77,28.73
19NOV2002,27.41,31.36,41.55,28.52
20NOV2002,25.32,28.66,39.49,25.27
21NOV2002,23.81,27.37,40.21,24.07
22NOV2002,23.16,26.73,41.03,23.88
25NOV2002,24.07,26.95,41.83,23.68
26NOV2002,25.97,28.74,43.80,25.33
27NOV2002,27.25,30.84,42.79,25.44
29NOV2002,27.50,31.08,44.56,26.73
02DEC2002,27.46,30.05,45.55,27.02
03DEC2002,28.33,31.76,47.25,27.76
04DEC2002,28.92,32.14,47.93,28.09
05DEC2002,30.10,34.28,48.05,28.92
06DEC2002,28.88,32.68,46.37,29.27
09DEC2002,30.78,34.47,47.90,30.58
10DEC2002,28.76,31.67,47.13,29.58
11DEC2002,27.76,31.40,46.80,28.84
12DEC2002,27.29,30.81,45.93,27.90
13DEC2002,28.18,32.12,44.60,28.96
16DEC2002,26.24,29.98,44.45,27.05
17DEC2002,26.66,30.16,43.70,27.20
18DEC2002,28.29,31.75,41.99,28.21
19DEC2002,30.21,34.55,42.62,30.65
20DEC2002,26.71,31.47,41.06,27.69
23DEC2002,26.20,29.33,41.43,27.57
24DEC2002,26.49,30.01,39.69,27.30
26DEC2002,27.37,31.08,40.06,27.89
27DEC2002,29.55,34.15,40.97,29.88
30DEC2002,29.62,32.56,42.74,30.09
31DEC2002,28.62,32.03,42.95,29.47
02JAN2003,25.39,28.52,42.52,26.50
03JAN2003,24.68,27.98,42.02,25.84
06JAN2003,24.91,27.41,40.94,26.12
07JAN2003,25.13,27.48,40.36,25.54
08JAN2003,25.53,28.42,41.83,26.44
09JAN2003,24.25,26.88,39.46,25.02
10JAN2003,24.32,27.13,38.66,24.74
13JAN2003,24.90,27.52,38.46,25.15
14JAN2003,24.57,26.55,37.88,25.56
15JAN2003,25.51,27.86,39.50,25.45
16JAN2003,25.01,27.67,38.98,25.18
17JAN2003,25.70,28.68,36.53,25.49
21JAN2003,27.59,30.53,38.57,27.54
22JAN2003,29.01,32.01,38.98,28.73
23JAN2003,27.53,30.97,38.91,26.88
24JAN2003,31.51,35.77,39.76,30.34
27JAN2003,34.69,39.77,42.99,32.68
28JAN2003,31.93,35.52,41.86,32.24
29JAN2003,31.26,35.22,39.88,31.80
30JAN2003,31.32,36.37,42.19,32.08
31JAN2003,31.17,35.78,42.67,31.26
03FEB2003,31.02,33.98,43.18,31.59
04FEB2003,32.76,36.70,44.60,33.00
05FEB2003,33.04,36.84,44.64,33.23
06FEB2003,33.35,38.42,44.16,33.96
07FEB2003,34.01,38.80,44.23,34.03
10FEB2003,33.99,37.70,44.79,34.92
11FEB2003,33.68,37.35,43.93,34.23
12FEB2003,34.33,39.10,44.07,34.91
13FEB2003,33.70,38.45,46.33,34.80
14FEB2003,32.62,37.10,44.06,33.02
18FEB2003,31.11,35.56,43.40,31.94
19FEB2003,31.31,35.22,42.67,31.96
20FEB2003,31.16,35.67,42.81,32.15
21FEB2003,30.25,34.14,40.66,31.39
24FEB2003,31.98,36.77,41.29,32.40
25FEB2003,31.74,36.12,40.31,32.55
26FEB2003,31.94,37.02,41.77,32.45
27FEB2003,30.53,35.18,41.13,31.50
28FEB2003,29.63,34.15,40.26,30.31
03MAR2003,30.43,34.09,41.44,30.47
04MAR2003,31.83,36.58,40.81,31.63
05MAR2003,30.38,34.23,40.23,31.46
06MAR2003,31.37,36.34,40.68,31.55
07MAR2003,31.08,35.65,40.76,31.73
10MAR2003,33.31,37.85,42.53,33.56
11MAR2003,33.61,38.08,42.63,34.15
12MAR2003,33.51,38.99,41.78,34.83
13MAR2003,31.76,35.93,39.99,32.30
14MAR2003,30.98,36.33,40.07,31.77
17MAR2003,31.75,36.46,42.29,32.75
18MAR2003,30.43,35.78,43.03,30.91
19MAR2003,31.54,36.18,43.15,31.37
20MAR2003,30.44,35.26,42.73,31.57
21MAR2003,28.67,33.62,39.95,29.26
24MAR2003,30.39,35.20,41.27,31.48
25MAR2003,28.75,32.66,39.77,29.62
26MAR2003,28.23,32.16,38.91,28.74
27MAR2003,27.96,32.15,38.81,28.64
28MAR2003,27.75,32.18,37.97,28.47
31MAR2003,29.15,33.37,39.16,29.77
01APR2003,28.36,32.10,38.01,28.69
02APR2003,28.02,31.29,37.56,27.79
03APR2003,28.21,32.34,37.63,28.15
04APR2003,29.13,32.80,37.94,28.82
07APR2003,28.45,31.73,37.51,28.58
08APR2003,27.13,29.59,37.34,27.34
09APR2003,27.11,30.91,36.96,26.72
10APR2003,25.60,28.96,35.89,25.80
11APR2003,24.44,28.27,34.64,24.74
14APR2003,23.41,26.47,34.33,23.56
15APR2003,22.56,26.04,32.65,22.87
16APR2003,22.52,26.09,32.78,22.57
17APR2003,21.50,24.59,31.26,21.86
21APR2003,21.95,24.27,32.22,22.20
22APR2003,20.70,23.51,30.98,21.09
23APR2003,20.80,23.49,30.08,20.91
24APR2003,20.33,23.29,29.77,20.64
25APR2003,20.80,23.90,30.04,21.06
28APR2003,20.84,23.05,29.98,21.00
29APR2003,20.76,23.53,29.67,20.69
30APR2003,21.21,23.77,30.01,21.11
01MAY2003,21.59,24.50,29.18,21.33
02MAY2003,20.63,23.61,29.20,21.17
05MAY2003,21.13,23.24,29.71,21.85
06MAY2003,20.80,23.26,29.50,21.20
07MAY2003,21.00,23.71,29.41,20.99
08MAY2003,21.24,23.69,30.04,21.16
09MAY2003,19.69,22.04,29.33,19.93
12MAY2003,19.52,21.42,29.53,19.35
13MAY2003,19.91,22.03,29.54,19.51
14MAY2003,20.00,22.76,29.85,19.95
15MAY2003,19.24,21.67,28.90,19.40
16MAY2003,18.40,21.01,27.93,18.41
19MAY2003,20.51,23.04,28.08,20.19
20MAY2003,21.29,23.37,28.79,20.91
21MAY2003,21.21,23.21,27.68,20.83
22MAY2003,19.78,21.62,27.07,19.34
23MAY2003,19.17,21.38,26.45,18.98
27MAY2003,19.99,21.77,27.00,19.02
28MAY2003,20.03,22.00,27.33,19.22
29MAY2003,20.43,22.49,28.22,19.77
30MAY2003,19.47,21.70,28.34,18.79
02JUN2003,20.85,22.23,31.26,19.60
03JUN2003,20.84,22.45,30.60,20.17
04JUN2003,20.62,22.48,30.20,20.20
05JUN2003,20.83,23.12,31.55,20.18
06JUN2003,21.25,23.43,32.89,20.42
09JUN2003,22.15,23.71,34.37,21.19
10JUN2003,20.64,22.13,31.16,20.45
11JUN2003,20.21,22.12,30.84,19.38
12JUN2003,20.41,22.33,30.78,19.68
13JUN2003,20.66,22.88,30.95,20.18
16JUN2003,20.22,22.24,30.73,19.03
17JUN2003,20.01,21.77,30.61,19.14
18JUN2003,19.76,21.60,29.78,19.64
19JUN2003,19.80,22.01,30.02,19.72
20JUN2003,19.14,21.09,28.45,19.00
23JUN2003,20.58,22.66,29.07,19.94
24JUN2003,20.75,22.76,29.16,20.04
25JUN2003,20.81,23.19,28.94,20.63
26JUN2003,19.40,21.80,27.66,19.56
27JUN2003,19.16,21.71,27.48,19.49
30JUN2003,19.52,21.62,28.87,19.42
01JUL2003,19.46,21.29,28.09,18.96
02JUL2003,19.03,21.14,28.60,18.96
03JUL2003,19.39,21.61,29.85,19.27
07JUL2003,20.06,22.05,31.24,18.66
08JUL2003,19.48,21.40,31.07,18.91
09JUL2003,18.93,21.03,30.48,19.17
10JUL2003,19.19,21.53,30.49,18.86
11JUL2003,18.47,20.72,29.66,18.74
14JUL2003,19.59,21.41,31.08,18.94
15JUL2003,19.55,21.84,31.42,18.85
16JUL2003,19.76,22.29,30.84,19.37
17JUL2003,20.22,22.82,32.21,19.91
18JUL2003,19.11,21.36,29.95,18.59
21JUL2003,19.78,22.12,30.51,19.29
22JUL2003,19.17,20.98,29.93,18.70
23JUL2003,18.64,20.44,28.16,18.35
24JUL2003,18.60,20.46,28.25,17.92
25JUL2003,17.75,19.94,27.12,17.65
28JUL2003,18.36,19.93,28.31,18.14
29JUL2003,18.67,20.23,28.06,18.26
30JUL2003,18.85,20.72,28.42,18.37
31JUL2003,19.49,21.24,28.58,18.12
01AUG2003,20.75,22.78,29.19,19.56
04AUG2003,21.27,22.65,30.38,20.60
05AUG2003,22.68,24.11,31.85,21.33
06AUG2003,21.50,23.30,31.63,21.15
07AUG2003,20.26,21.89,31.38,20.10
08AUG2003,19.59,21.29,29.66,19.72
11AUG2003,19.75,21.42,28.12,19.86
12AUG2003,17.94,20.21,26.15,18.31
13AUG2003,18.77,20.62,26.70,18.85
14AUG2003,18.47,20.51,25.65,16.71
15AUG2003,18.27,20.20,25.05,17.65
18AUG2003,18.18,19.28,24.00,17.35
19AUG2003,17.86,19.23,24.59,17.60
20AUG2003,17.82,19.71,25.20,17.45
21AUG2003,17.84,19.53,25.62,16.79
22AUG2003,18.55,20.27,,17.58
24AUG2003,,,26.27,
25AUG2003,19.53,20.32,27.12,18.49
26AUG2003,19.49,20.33,27.64,18.31
27AUG2003,19.13,20.34,28.05,18.18
28AUG2003,18.48,19.93,27.98,17.87
29AUG2003,18.63,19.49,27.20,17.59
02SEP2003,19.02,19.95,28.68,17.64
03SEP2003,19.44,20.43,29.07,18.28
04SEP2003,18.71,19.89,28.66,17.15
05SEP2003,18.17,19.37,28.29,17.21
08SEP2003,18.26,18.79,28.27,16.97
09SEP2003,18.85,19.68,28.56,17.76
10SEP2003,20.01,21.26,30.71,18.85
11SEP2003,19.25,20.50,30.14,18.24
12SEP2003,18.68,20.25,29.82,17.85
15SEP2003,19.28,20.25,30.22,17.96
16SEP2003,18.03,19.31,28.92,16.79
17SEP2003,18.15,19.62,28.54,16.95
18SEP2003,17.57,19.30,27.49,16.61
19SEP2003,17.54,19.07,26.26,16.54
22SEP2003,19.65,20.53,27.94,18.12
23SEP2003,19.47,19.92,26.98,17.97
24SEP2003,21.22,22.98,29.36,19.67
25SEP2003,22.26,23.42,30.65,20.61
26SEP2003,22.23,23.80,30.88,20.44
29SEP2003,21.67,22.24,30.66,20.21
30SEP2003,22.72,23.77,32.83,20.88
01OCT2003,21.07,22.01,31.33,19.99
02OCT2003,20.80,22.05,31.25,19.50
03OCT2003,19.50,20.49,29.20,18.73
06OCT2003,19.51,19.81,29.42,18.65
07OCT2003,19.41,19.81,29.30,18.54
08OCT2003,19.18,20.15,29.16,18.40
09OCT2003,18.82,19.58,28.84,17.93
10OCT2003,18.45,19.24,27.62,17.69
13OCT2003,17.55,19.33,26.77,17.01
14OCT2003,17.37,19.39,26.49,17.07
15OCT2003,17.69,19.26,26.77,16.37
16OCT2003,17.19,19.12,25.47,16.10
17OCT2003,17.62,19.19,25.33,16.27
20OCT2003,17.04,18.16,24.78,16.07
21OCT2003,16.55,17.82,24.35,15.58
22OCT2003,17.67,19.06,25.68,16.80
23OCT2003,17.68,19.10,26.09,16.69
24OCT2003,17.71,18.93,25.45,16.70
27OCT2003,18.05,19.10,26.12,16.97
28OCT2003,16.82,17.84,25.00,15.87
29OCT2003,16.43,17.15,24.72,15.64
30OCT2003,16.33,17.50,24.74,15.19
31OCT2003,16.10,17.15,24.89,15.03
03NOV2003,16.55,17.09,25.38,15.35
04NOV2003,16.55,17.42,25.69,15.50
05NOV2003,16.86,17.56,25.20,15.64
06NOV2003,16.74,17.58,25.35,15.63
07NOV2003,16.93,17.56,25.20,15.75
10NOV2003,17.62,17.95,26.49,16.58
11NOV2003,17.54,18.00,26.55,16.31
12NOV2003,16.75,16.99,25.55,15.48
13NOV2003,16.47,16.84,25.45,15.19
14NOV2003,16.94,17.63,26.16,15.40
17NOV2003,18.60,18.82,27.81,17.40
18NOV2003,19.11,19.90,29.65,17.72
19NOV2003,18.80,19.45,29.96,17.76
20NOV2003,19.48,20.20,30.49,18.71
21NOV2003,18.98,19.89,29.08,18.04
24NOV2003,17.44,17.15,27.07,16.15
25NOV2003,16.71,16.29,25.99,15.74
26NOV2003,16.23,15.91,25.63,15.09
28NOV2003,16.32,16.71,25.63,14.74
01DEC2003,16.77,15.97,26.29,14.61
02DEC2003,16.27,16.42,26.72,15.07
03DEC2003,16.63,16.30,27.34,14.48
04DEC2003,16.30,16.56,26.81,14.83
05DEC2003,17.09,17.34,27.05,15.14
08DEC2003,16.54,16.31,27.55,15.76
09DEC2003,17.63,17.08,28.32,15.14
10DEC2003,17.87,17.33,27.84,15.32
11DEC2003,16.73,15.86,26.15,14.74
12DEC2003,16.41,15.95,25.86,14.52
15DEC2003,17.23,16.91,27.07,15.08
16DEC2003,15.93,15.70,26.15,13.95
17DEC2003,15.58,15.35,25.12,13.85
18DEC2003,16.16,16.25,24.53,13.81
19DEC2003,16.42,16.05,24.89,13.97
22DEC2003,16.94,16.20,24.75,15.71
23DEC2003,16.49,15.57,23.49,15.09
24DEC2003,16.66,16.12,23.34,15.51
26DEC2003,17.45,16.47,24.01,15.35
29DEC2003,17.09,16.04,23.73,15.55
30DEC2003,17.68,16.97,23.36,15.69
31DEC2003,18.31,17.51,24.49,16.64
02JAN2004,18.22,17.94,24.51,16.70
05JAN2004,17.49,16.71,23.89,15.97
06JAN2004,16.73,15.34,22.76,15.35
07JAN2004,15.50,14.85,21.91,14.89
08JAN2004,15.61,14.46,21.89,15.21
09JAN2004,16.75,15.94,23.01,16.19
12JAN2004,16.82,16.25,22.56,15.92
13JAN2004,18.04,16.87,23.05,16.79
14JAN2004,16.75,16.70,23.17,16.23
15JAN2004,15.56,16.23,22.64,14.87
16JAN2004,15.00,15.27,20.24,14.14
20JAN2004,15.21,14.91,20.49,14.18
21JAN2004,14.34,14.43,20.71,13.60
22JAN2004,14.71,15.01,21.74,13.77
23JAN2004,14.84,14.87,21.27,13.96
26JAN2004,14.55,14.32,20.99,13.63
27JAN2004,15.35,15.32,23.03,14.24
28JAN2004,16.78,17.10,25.16,15.42
29JAN2004,17.14,17.11,25.20,15.86
30JAN2004,16.63,17.05,25.06,15.43
02FEB2004,17.11,16.87,25.81,15.99
03FEB2004,17.34,17.06,26.30,16.04
04FEB2004,17.87,17.58,26.65,16.32
05FEB2004,17.71,17.75,26.17,16.40
06FEB2004,16.00,15.98,24.67,14.99
09FEB2004,16.39,15.77,25.21,15.07
10FEB2004,15.94,15.55,24.50,14.58
11FEB2004,15.39,14.88,23.53,14.20
12FEB2004,15.31,14.90,23.53,14.21
13FEB2004,15.58,15.63,24.14,14.29
17FEB2004,15.40,15.56,23.87,14.42
18FEB2004,15.59,15.74,23.73,14.58
19FEB2004,15.80,16.90,24.24,14.72
20FEB2004,16.04,16.25,24.12,14.85
23FEB2004,16.29,15.93,24.38,14.92
24FEB2004,15.90,15.82,24.68,14.70
25FEB2004,14.93,14.99,23.55,14.00
26FEB2004,14.83,14.65,23.10,13.81
27FEB2004,14.55,14.76,22.84,13.34
01MAR2004,14.44,14.18,22.54,13.27
02MAR2004,14.86,14.60,22.42,13.55
03MAR2004,14.55,14.61,23.09,13.68
04MAR2004,14.40,14.71,22.50,13.54
05MAR2004,14.48,14.80,22.08,13.55
08MAR2004,15.79,15.33,24.08,14.32
09MAR2004,16.60,16.37,24.70,15.35
10MAR2004,18.67,18.80,26.05,16.99
11MAR2004,20.67,21.71,26.58,19.42
12MAR2004,18.30,18.72,25.30,17.19
15MAR2004,21.13,21.38,27.13,19.94
16MAR2004,20.34,20.71,27.34,18.80
17MAR2004,18.11,18.14,24.75,16.26
18MAR2004,18.53,18.62,24.58,16.39
19MAR2004,19.15,19.16,25.99,18.07
22MAR2004,21.58,21.43,27.15,20.22
23MAR2004,20.67,20.45,26.84,19.57
24MAR2004,19.81,20.49,26.06,19.00
25MAR2004,17.88,17.76,23.70,17.09
26MAR2004,17.33,17.21,23.04,16.20
29MAR2004,16.50,15.96,23.16,15.98
30MAR2004,16.28,15.99,23.18,15.68
31MAR2004,16.74,16.73,23.76,16.13
01APR2004,16.65,17.15,23.41,15.69
02APR2004,15.64,15.56,21.35,14.05
05APR2004,14.97,13.88,21.11,13.45
06APR2004,15.32,14.49,22.23,13.69
07APR2004,15.76,15.42,21.99,14.46
08APR2004,16.26,15.83,21.38,14.75
12APR2004,15.28,15.44,20.37,13.92
13APR2004,17.26,17.50,22.23,16.02
14APR2004,15.62,16.66,21.59,14.22
15APR2004,15.74,16.24,22.83,14.48
16APR2004,14.94,15.67,22.55,13.73
19APR2004,15.42,15.23,21.40,13.81
20APR2004,16.67,16.51,23.07,14.62
21APR2004,15.60,15.66,22.82,15.19
22APR2004,14.61,14.59,21.35,13.03
23APR2004,14.01,14.22,20.68,12.91
26APR2004,14.77,14.94,21.83,13.39
27APR2004,15.07,14.98,21.84,13.41
28APR2004,16.29,16.72,23.92,14.86
29APR2004,16.60,17.30,24.90,15.50
30APR2004,17.19,17.56,25.73,15.39
03MAY2004,16.62,16.63,25.72,15.59
04MAY2004,16.55,16.36,25.14,15.19
05MAY2004,15.77,16.23,24.34,14.72
06MAY2004,17.05,17.65,25.18,15.62
07MAY2004,18.13,19.07,25.50,16.82
10MAY2004,19.77,19.74,27.91,18.40
11MAY2004,18.57,18.49,27.75,17.42
12MAY2004,18.14,18.49,27.62,17.04
13MAY2004,18.86,19.39,28.11,17.22
14MAY2004,18.47,18.93,29.04,17.31
17MAY2004,19.96,21.03,29.19,18.99
18MAY2004,19.33,19.82,27.75,17.97
19MAY2004,18.93,19.37,26.09,17.29
20MAY2004,18.67,19.36,25.54,17.45
21MAY2004,18.49,19.16,24.90,17.46
24MAY2004,18.08,18.31,24.33,17.19
25MAY2004,15.96,15.91,22.04,14.79
26MAY2004,15.97,16.23,21.63,15.14
27MAY2004,15.28,15.53,21.50,14.48
28MAY2004,15.50,15.82,21.33,14.73
01JUN2004,16.30,16.67,22.57,15.26
02JUN2004,16.08,16.24,22.61,14.92
03JUN2004,17.03,17.29,23.93,15.77
04JUN2004,16.78,16.51,23.84,15.17
07JUN2004,15.39,14.70,22.65,14.02
08JUN2004,15.01,13.75,22.26,13.37
09JUN2004,15.39,14.76,22.35,13.72
10JUN2004,15.04,13.83,21.23,13.17
14JUN2004,16.07,16.15,22.24,15.04
15JUN2004,15.05,15.00,20.88,13.63
16JUN2004,14.79,14.66,20.39,13.02
17JUN2004,15.15,15.04,21.33,13.79
18JUN2004,14.99,14.75,20.02,13.63
21JUN2004,15.26,14.63,19.73,14.53
22JUN2004,14.31,14.10,19.29,13.29
23JUN2004,13.98,13.63,18.98,13.27
24JUN2004,14.81,14.39,19.36,13.70
25JUN2004,15.19,14.89,18.96,14.09
28JUN2004,16.07,15.60,20.59,14.88
29JUN2004,15.47,15.37,20.15,14.34
30JUN2004,14.34,13.99,19.37,13.49
01JUL2004,15.20,15.08,20.06,14.36
02JUL2004,15.08,15.09,19.89,14.37
06JUL2004,16.25,16.17,22.11,15.63
07JUL2004,15.81,15.75,22.26,14.94
08JUL2004,16.20,16.05,22.68,15.16
09JUL2004,15.78,15.49,22.35,15.04
12JUL2004,14.96,16.07,21.73,14.32
13JUL2004,14.46,15.68,21.42,13.85
14JUL2004,13.76,15.02,21.64,13.17
15JUL2004,14.71,15.73,21.68,13.67
16JUL2004,14.34,15.35,20.94,13.60
19JUL2004,15.17,14.95,22.21,14.30
20JUL2004,14.17,14.58,20.91,13.03
21JUL2004,16.41,16.14,22.15,15.13
22JUL2004,15.75,15.82,22.44,14.51
23JUL2004,16.50,16.63,23.91,15.03
26JUL2004,17.30,17.00,25.29,15.72
27JUL2004,16.55,15.70,24.31,15.05
28JUL2004,16.15,15.88,24.87,14.72
29JUL2004,15.68,15.46,23.99,14.32
30JUL2004,15.32,15.40,23.31,13.97
02AUG2004,15.37,14.62,24.13,13.87
03AUG2004,16.03,15.21,25.08,14.45
04AUG2004,16.21,15.78,25.05,14.70
05AUG2004,18.32,18.12,26.19,16.15
06AUG2004,19.34,20.24,27.45,17.34
09AUG2004,18.89,18.46,27.45,17.61
10AUG2004,17.47,16.90,26.52,15.86
11AUG2004,18.04,17.53,26.96,16.19
12AUG2004,19.08,19.16,28.28,17.17
13AUG2004,17.98,18.77,27.46,16.53
16AUG2004,17.57,17.56,26.72,15.73
17AUG2004,17.02,17.19,25.55,15.52
18AUG2004,16.23,16.48,24.17,15.12
19AUG2004,16.96,17.27,23.91,15.44
20AUG2004,16.00,16.30,23.06,14.72
23AUG2004,15.88,15.86,22.54,14.55
